fips,state,year,race,ent,perm,nperm,stock,invest,pop,ent_rate,perm_rate,nperm_rate,stock_rate,invest_rate,ent_rate_adj,stock_rate_adj,invest_rate_adj
32,Nevada,2015,white,1329,1084,89,1824,8907,264100,5.032184778493,594.298245614035,48.7938596491228,6.90647482014389,33.7258614161303,4.27742297708637,6.88469012102961,33.6687721014126
32,Nevada,2015,black,994,799,54,1051,6157,75210,13.2163276160085,760.22835394862,51.3796384395814,13.9742055577716,81.8641138146523,11.629976506955,13.6734333350045,80.8804533584918
32,Nevada,2015,aapi,67,51,4,66,458,49033,1.36642669222768,772.727272727273,60.6060606060606,1.34603226398548,9.34064813492954,1.34320179402565,1.39669323741451,9.48148011103805
32,Nevada,2015,aian,47,28,8,55,160,6701,7.0138785255932,509.090909090909,145.454545454545,8.20773018952395,23.8770332786151,6.18117170485525,8.09073834198702,23.6005845196192
32,Nevada,2015,hispanic,723,697,55,1079,7173,272300,2.65515975027543,645.968489341983,50.9731232622799,3.96254131472641,26.3422695556372,2.35252683327128,3.93617553173288,26.1298388901422
33,New Hampshire,2015,total,713,485,75,1032,11266,264919,2.69138868861803,469.961240310078,72.6744186046512,3.89553033191277,42.5262061233811,2.4601893215505,3.74182369391206,43.3488392468318
33,New Hampshire,2015,white,541,393,44,770,8908,232637,2.32551141907779,510.38961038961,57.1428571428571,3.30987762049889,38.2914153810443,2.11518050660822,3.17581770868733,39.256730928728
33,New Hampshire,2015,black,24,18,4,34,320,6717,3.57302367128182,529.411764705882,117.647058823529,5.06178353431591,47.640315617091,3.34990127283235,4.80583418940856,47.5987360681225
33,New Hampshire,2015,aapi,3,1,0,6,82,9651,0.310848616723656,166.666666666667,0,0.621697233447311,8.49652885711325,0.322423658520929,0.615209390917753,8.36623738261372
33,New Hampshire,2015,aian,1,1,0,2,10,748,1.33689839572193,500,0,2.67379679144385,13.3689839572193,1.49792617038635,2.54540040493743,13.6309994430545
33,New Hampshire,2015,hispanic,73,37,10,115,766,15166,4.81339839113807,321.739130434783,86.9565217391305,7.58275089014902,50.5077146248187,4.68139881911257,7.62883388561332,49.724844808274
34,New Jersey,2015,total,4594,4389,371,6874,74546,1983366,2.31626437077171,638.492871690428,53.9714867617108,3.46582526876028,37.5855994304632,1.9608726538457,3.49269688582895,37.5360414030714
34,New Jersey,2015,white,1424,1313,102,2101,23215,986427,1.44359390000476,624.940504521656,48.5483103284151,2.12990925836377,23.5344328571704,1.24715657114571,2.21593691390274,23.7542101305698
34,New Jersey,2015,black,1820,1666,191,2872,22283,290503,6.26499554221471,580.08356545961,66.5041782729805,9.88630065782453,76.7048877292145,5.26081348543139,9.92659311400292,76.7893662706984
34,New Jersey,2015,aapi,27,35,3,20,1296,195715,0.137955700891603,1750,150,0.102189408067854,6.62187364279692,0.125531656427922,0.104329110313982,6.56414820956405
34,New Jersey,2015,aian,2,0,0,3,60,4111,0.486499635125274,0,0,0.72974945268791,14.5949890537582,0.483490201353941,0.68905327163185,14.7441590312191
34,New Jersey,2015,hispanic,1081,1075,68,1477,21055,506610,2.13379127928782,727.826675693974,46.039268788084,2.91545764986874,41.5605692741951,1.82221140912939,2.85476300294496,40.893347945069
35,New Mexico,2015,total,1795,1544,110,2471,28223,499292,3.59509064835808,624.848239579118,44.5163901254553,4.94900779503777,56.5260408738774,3.23043510122066,4.952039045896,55.3739336926605
35,New Mexico,2015,white,441,381,20,579,6461,128363,3.43556943979184,658.031088082902,34.5423143350605,4.51064559101922,50.333818935363,3.14016272766335,4.54110275365525,49.7082790866028
35,New Mexico,2015,black,53,49,3,100,808,11261,4.70650919101323,490,30,8.88020602077968,71.7520646478998,4.09157926230317,8.77556265914225,70.4222936285291
35,New Mexico,2015,aapi,6,7,1,1,98,6977,0.859968467822846,7000,1000,0.143328077970474,14.0461516411065,0.94163890927261,0.171330665837739,14.2941058423906
35,New Mexico,2015,aian,194,154,27,222,2127,53748,3.60943663020019,693.693693693694,121.621621621622,4.13038624693012,39.5735655280197,3.38892137298313,4.13925542120605,39.0065443182609
35,New Mexico,2015,hispanic,1024,908,53,1463,16791,298943,3.42540216696829,620.642515379358,36.2269309637731,4.89390954128379,56.1678982280903,3.04519790486237,4.88321346273758,55.2584978391399
36,New York,2015,total,8957,8053,756,20699,206453,4180316,2.14266098543746,389.052611237258,36.5235035508962,4.95153954868484,49.3869362985956,1.8364078307063,4.40923446181012,49.1943962170286
36,New York,2015,white,2936,2574,218,5696,70768,2113652,1.38906499272349,451.89606741573,38.2724719101124,2.69486178424831,33.4813867183434,1.190761700108,2.49941507465485,33.4975694040012
36,New York,2015,black,3825,3493,378,9961,51184,694379,5.50851912284214,350.667603654252,37.9479971890373,14.3451918908838,73.7119066100789,4.70484010958859,12.4865659078739,73.4578455794782
36,New York,2015,aapi,119,108,12,247,3941,343435,0.346499337574796,437.246963562753,48.582995951417,0.719204507403148,11.4752427679182,0.312861513015332,0.575351523027524,11.6225584082827
36,New York,2015,aian,17,13,3,74,744,17337,0.98056180423372,175.675675675676,40.5405405405405,4.26832785372325,42.9139989617581,0.834955574251998,4.1989896836784,43.4883609376922
36,New York,2015,hispanic,580,723,74,1963,45727,1011513,0.573398463489841,368.313805399898,37.6974019358125,1.94065721350096,45.206537137931,0.557475701025329,1.66282053427979,45.2676616545653
37,North Carolina,2015,total,5597,4169,507,10324,123436,2286752,2.44757630035964,403.81635025184,49.1088725300271,4.51470032605197,53.9787436503827,2.13668880894185,4.40106348222123,54.0616077421193
37,North Carolina,2015,white,2819,2127,214,5028,55445,1260422,2.23655251971165,423.031026252983,42.5616547334924,3.989140145126,43.9892353513347,1.99126009797902,3.93444280111257,44.4384458173902
37,North Carolina,2015,black,1724,1164,213,3400,42331,563324,3.06040573453288,342.352941176471,62.6470588235294,6.03560295673538,75.1450319886957,2.66370039039909,5.81382141114715,75.5810031315685
37,North Carolina,2015,aapi,17,12,5,41,770,76344,0.22267630724091,292.682926829268,121.951219512195,0.537042858639841,10.0859268573824,0.162165873967516,0.525720206211787,10.0194926030776
37,North Carolina,2015,aian,154,137,6,233,2552,30780,5.00324886289799,587.982832618026,25.7510729613734,7.56985055230669,82.9109811565952,4.43167736886407,7.59918728542456,83.8859743500196
37,North Carolina,2015,hispanic,467,404,44,810,14449,355882,1.31223270634649,498.765432098766,54.320987654321,2.27603531507635,40.6005361327631,1.18291737233476,2.22208429278057,39.8392518722634
38,North Dakota,2015,total,1037,808,168,1359,6437,174154,5.95450004019431,594.554819720383,123.620309050773,7.80343833618522,36.9615397866256,5.37472909197588,7.72103992130403,35.4151301599689
38,North Dakota,2015,white,523,413,67,657,3741,138630,3.77263218639544,628.614916286149,101.978691019787,4.73923393204934,26.9855009738152,3.4953804675563,4.71093858435991,26.3446129368533
38,North Dakota,2015,black,54,26,6,62,493,7422,7.27566693613581,419.354838709677,96.7741935483871,8.35354351926704,66.4241444354621,7.45464994791729,9.53661644846869,62.6916943413814
38,North Dakota,2015,aapi,7,2,1,15,39,2621,2.67073636016788,133.333333333333,66.6666666666667,5.72300648607402,14.8798168637924,3.66573832889566,5.90224299102208,15.0477740048622
38,North Dakota,2015,aian,260,197,72,390,993,15024,17.3056443024494,505.128205128205,184.615384615385,25.9584664536741,66.094249201278,15.5491317460535,25.1703509407706,63.6718510562808
38,North Dakota,2015,hispanic,74,60,7,86,363,10457,7.07659940709573,697.674418604651,81.3953488372093,8.22415606770584,34.7135889834561,6.07315653192392,8.14338893495182,34.233990624591
39,Ohio,2015,total,10360,8154,1089,13205,101836,2631390,3.93708268253661,617.493373722075,82.4687618326392,5.01826031109034,38.7004586929342,3.43973970411044,5.00857877993466,38.3796936090705
39,Ohio,2015,white,5428,4498,530,7079,58123,1956922,2.77374366479604,635.400480293827,74.8693318265292,3.61741551272866,29.7012348984783,2.42636844043339,3.62660729312909,29.8314700054309
39,Ohio,2015,black,3050,2294,436,3858,27121,448754,6.79659679913717,594.608605495075,113.011923276309,8.59713785281023,60.436230094885,6.1303455275469,8.56628959791211,59.467995052945
39,Ohio,2015,aapi,13,13,3,16,261,65216,0.199337585868499,812.5,187.5,0.245338567222767,4.00208537782139,0.191970547732914,0.246613853434844,3.9739540016531
39,Ohio,2015,aian,6,3,1,6,46,6363,0.942951438000943,500,166.666666666667,0.942951438000943,7.22929435800723,0.798246761548349,0.949295842951388,7.24601008751747
39,Ohio,2015,hispanic,550,436,52,654,5556,154135,3.56830051578162,666.666666666667,79.5107033639144,4.24303370422033,36.046323028514,3.24344330731103,4.25264946218347,35.2259821387047
40,Oklahoma,2015,total,5458,5238,440,11163,57141,961368,5.67732647643774,469.228701961838,39.4159276180238,11.6115785006366,59.4371770227426,4.54208092778371,11.5075672853024,58.3461114926472
40,Oklahoma,2015,white,2153,2121,140,4131,23584,562609,3.82681400404188,513.435003631082,33.8900992495764,7.3425771717125,41.9189881427421,3.08347191355912,7.33392288363113,41.4409117065506
40,Oklahoma,2015,black,500,495,49,958,6066,100735,4.96351814165881,516.701461377871,51.1482254697286,9.51010075941828,60.2174020946047,3.62296383725715,9.35787640754578,58.1568112456011
40,Oklahoma,2015,aapi,18,10,1,24,214,23821,0.755635783552328,416.666666666667,41.6666666666667,1.00751437806977,8.98366987112212,0.677556252267547,1.01948778666247,8.69110344596169
40,Oklahoma,2015,aian,492,338,63,925,3792,115364,4.26476197080545,365.405405405405,68.1081081081081,8.01809923372976,32.8698727505981,2.94221607378668,8.21696402867336,33.2551535705559
40,Oklahoma,2015,hispanic,864,888,74,1964,9325,158839,5.4394701553145,452.138492871691,37.6782077393075,12.3647215104603,58.7072444424858,4.34599663761851,12.0255861922998,56.7181772371271
41,Oregon,2015,total,3752,2868,398,7369,39009,863463,4.34529331308927,389.197991586375,54.0100420681232,8.53423945206685,45.1773845549838,3.82449634352806,8.41629302700825,45.0122428033559
41,Oregon,2015,white,2481,1873,255,4723,22625,584453,4.24499489266032,396.569976709718,53.9911073470252,8.0810604103324,38.7114104983634,3.78609143060962,8.00647316002097,38.7037531951168
41,Oregon,2015,black,145,93,28,354,2117,30666,4.72836366007957,262.71186440678,79.0960451977401,11.5437292115046,69.0341094371617,3.95744996697561,11.0173196916949,68.3682034417468
41,Oregon,2015,aapi,26,30,1,44,586,46104,0.563942391115738,681.818181818182,22.7272727272727,0.954364046503557,12.7103938920701,0.47295947006657,0.913332800853898,12.7612830769359
41,Oregon,2015,aian,173,124,15,364,887,13806,12.5307837172244,340.659340659341,41.2087912087912,26.3653483992467,64.2474286542083,11.3185347485144,26.2544258500896,64.0000468914198
41,Oregon,2015,hispanic,567,453,49,1158,4391,188434,3.00901111264422,391.19170984456,42.3143350604491,6.14538777502999,23.3025887047985,2.67870340921846,6.03638907399419,22.9865448702147
42,Pennsylvania,2015,total,11290,7630,1662,16081,36788,2689671,4.19753940165916,474.472980536036,103.351781605622,5.97879815040576,13.6775092567083,3.68462620115908,5.52759667588414,13.5349150975151
42,Pennsylvania,2015,white,4522,3647,492,6068,16500,1883319,2.40108022061053,601.021753460778,81.0810810810811,3.22197142385331,8.76112862451874,2.09531589928467,3.06288154261436,8.65099432362781
42,Pennsylvania,2015,black,4276,2437,848,6583,6087,393282,10.8726054078244,370.195959289078,128.81664894425,16.7386252104088,15.4774436663768,9.72633930329794,14.9086818087659,15.4886238627244
42,Pennsylvania,2015,aapi,61,27,13,70,229,104242,0.58517680013814,385.714285714286,185.714285714286,0.671514360814259,2.19681126609236,0.566561893782014,0.578645814699735,2.1751707447455
42,Pennsylvania,2015,aian,3,6,0,9,25,5285,0.567644276253548,666.666666666667,0,1.70293282876064,4.73036896877956,0.539108043560858,1.69751444091688,4.75621602311137
42,Pennsylvania,2015,hispanic,1570,918,238,2300,2653,303543,5.17224907179543,399.130434782609,103.478260869565,7.57718016887229,8.74011260348616,4.71781498107432,7.2289384427983,8.84972737924797
44,Rhode Island,2015,total,1224,914,196,1838,8429,210691,5.80945555339336,497.27965179543,106.637649619151,8.72367590452369,40.0064549506149,4.83291709137619,8.71496727589204,40.0658027094501
44,Rhode Island,2015,white,527,414,85,812,4009,131214,4.01633971984697,509.852216748769,104.679802955665,6.18836404651943,30.5531421951926,3.30466077534809,6.27968219177397,31.2621164332297
44,Rhode Island,2015,black,178,144,34,271,938,19285,9.2299714804252,531.365313653137,125.461254612546,14.0523723100856,48.6388384754991,8.0976376514862,14.0070808827563,48.3611206750867
44,Rhode Island,2015,aapi,15,5,3,21,89,8173,1.83531139116603,238.095238095238,142.857142857143,2.56943594763245,10.8895142542518,1.7830064244137,2.58368069167222,10.9535314079842
44,Rhode Island,2015,aian,10,2,3,14,30,1486,6.72947510094213,142.857142857143,214.285714285714,9.42126514131898,20.1884253028264,7.11083847756713,10.2444731745888,20.1037682644687
44,Rhode Island,2015,hispanic,346,246,56,511,2035,50533,6.84701086418776,481.409001956947,109.58904109589,10.1122039063582,40.270714186769,5.96604274109807,10.1310175050706,39.7139330594929
45,South Carolina,2015,total,3644,3111,201,3726,50417,1091473,3.33860755144653,834.943639291465,53.9452495974235,3.41373538328479,46.1917060706037,2.98217127999774,3.4044244796479,45.805649402704
45,South Carolina,2015,white,1819,1520,84,1928,25404,619195,2.93768522032639,788.381742738589,43.5684647302905,3.11372023352902,41.0274630770597,2.60080621642216,3.12194710910828,40.9034244455912
45,South Carolina,2015,black,1361,1190,101,1336,18698,351834,3.86830152856177,890.718562874252,75.5988023952096,3.79724529181375,53.144380588573,3.51227723365559,3.76826039141431,52.7688506838562
45,South Carolina,2015,aapi,27,18,0,15,140,19749,1.36715783077624,1200,0,0.759532128209023,7.08896652995088,1.32404221498313,0.75032191102026,7.05750344476216
45,South Carolina,2015,aian,6,8,1,5,82,4353,1.37835975189524,1600,200,1.14863312657937,18.8375832759017,1.40623463464459,1.14039006134614,19.0688484225305
45,South Carolina,2015,hispanic,227,191,11,195,2496,96342,2.35618940856532,979.487179487179,56.4102564102564,2.02403935978078,25.907703805194,2.12159420022094,2.05305411786829,25.3294531603685
46,South Dakota,2015,total,1039,752,147,1280,4235,211155,4.92055598967583,587.5,114.84375,6.06189765811844,20.0563567047903,4.37194547192985,5.94115024959958,19.366778800091
46,South Dakota,2015,white,258,200,20,346,1708,157214,1.64107522230845,578.034682080925,57.8034682080925,2.20082180976249,10.8641724019489,1.4852321624212,2.14919179600725,10.7066227992667
46,South Dakota,2015,black,58,49,2,46,146,7535,7.69741207697412,1065.21739130435,43.4782608695652,6.10484406104844,19.3762441937624,7.44995433631944,6.36194986800756,18.5103295675594
46,South Dakota,2015,aapi,3,9,0,0,18,3418,0.877706260971328,Inf,,0,5.26623756582797,0.884853471389177,0,5.31514882040051
46,South Dakota,2015,aian,522,339,102,623,1582,29507,17.6907174568746,544.141252006421,163.723916532905,21.1136340529366,53.6143965838615,15.3622694954977,20.7818246624726,51.8451493926983
46,South Dakota,2015,hispanic,87,60,7,111,196,13481,6.4535271864105,540.540540540541,63.0630630630631,8.23381054817892,14.5389807877754,5.85323869348123,8.7920985275549,14.2402639796694
47,Tennessee,2015,total,5979,3928,304,7599,93154,1499226,3.98805783784433,516.910119752599,40.0052638505067,5.06861540554926,62.1347281864109,3.59239635034323,4.81038194473429,58.071132126223
47,Tennessee,2015,white,3991,2705,191,5035,36898,1016835,3.92492390604179,537.239324726912,37.9344587884806,4.95163915482846,36.2871065610448,3.51382551244507,4.73715854204525,35.3109932354349
47,Tennessee,2015,black,1275,788,75,1611,13146,313087,4.07235049682676,489.137181874612,46.5549348230913,5.14553462775523,41.9883291225762,3.69488660533863,4.71707115960944,40.4215168089551
47,Tennessee,2015,aapi,11,8,1,22,230,31064,0.354107648725213,363.636363636364,45.4545454545455,0.708215297450425,7.4040690187999,0.302091713919469,0.621891502328755,7.07896098032497
47,Tennessee,2015,aian,6,5,1,9,56,3563,1.68397417906259,555.555555555556,111.111111111111,2.52596126859388,15.7170923379175,1.5655044282385,1.59796998875672,16.1052789994261
47,Tennessee,2015,hispanic,353,219,21,457,1806,134677,2.62108600577678,479.212253829322,45.9518599562363,3.39330397915011,13.4098621145407,2.59260807103867,3.47475373766639,13.7106525856837
48,Texas,2015,total,17319,16256,1246,29990,267880,7241076,2.39177160963371,542.047349116372,41.5471823941314,4.14164966643079,36.99450192209,2.04801985905871,4.09896842969252,36.5889534255117
48,Texas,2015,white,5733,5190,372,9380,80570,2441568,2.34808123304368,553.304904051173,39.6588486140725,3.84179347042556,32.9992857049241,2.01927326991124,3.81691150964082,32.8766704618796
